agent_id,duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.0,0.6893707138048848,-2.400005835889944,0.0008467193322230542,-0.021243796060157267,0.20450675758381404,-0.9455907138561556,2.2501926531691914,-2.6547160468080926,1.2285385563549802,-1.1997540402502151,0.28687311142431876,0.7468096037822287,-6.620861469340886,28.05708098930369,-60.81757119893209,64.89205494728363,-26.939010904421377,0.5000001821168877,-3.3657955403341896e-5,0.000978665339311989,-0.010650109582687724,0.054827006386386906,-0.14362656466164556,0.18483695203165817,-0.09259310932984174,1.5709645505363037,-0.031353880073095274,0.9141800898664406,-9.973978381227106,51.492287312629216,-135.32630374722734,174.79508999908234,-87.92803725151484
1.0,0.6893707138048848,-2.4000267853887474,0.005316749927597464,-0.15543184485611733,1.4514954526555708,-4.834221326532478,9.662698981169893,-10.441998087102917,4.524145365741091,-1.0248300586351058,0.23674979860373419,2.462956424529708,-22.34715481683296,91.05120002611812,-187.7462270873928,191.5760992618934,-76.93845900021226,0.500000589205969,-7.734508308572997e-5,0.003329561378127222,-0.0376722117959025,0.022434341791937602,0.09599447631364008,-0.18530985156669144,0.09748683390572337,1.5655485782557363,0.7178211483745514,-13.917893770506707,79.26535351272564,-256.3194218218903,451.4562649912863,-392.7568104742557,130.63533241388237
1.0,0.6893707138048846,-2.378970046551223,0.07755126459570623,-0.004594747108369939,0.008051298800323285,-0.002827911759482825,-0.011552377567058502,0.017013521421871708,-0.007350005548393923,-0.8533744302922286,0.30944033741702237,0.000884635598336087,-0.0022471152372811796,0.0008798767582576026,0.0025812391219040966,-0.00398231614047463,0.001741441861046275,0.49794982369536955,-0.00880319362940794,-0.009355384699622597,4.951967493419783e-6,2.6902504119214483e-6,-2.7666352649914848e-9,1.306414645364073e-9,-6.496958837265168e-10,1.325258772668937,0.028070965934142565,-0.05880040838161635,-0.10565823796190622,0.717878593196101,-1.395017482381244,1.2542177252575075,-0.4441945583547672
1.0,0.6893707138048848,-2.3369732618274863,0.07634024749626855,0.0001478289232901863,-0.0020193319840816405,0.00654950114416006,-0.009785845664492919,0.006898878748898378,-0.0018000279912788351,-0.6836677916600549,0.30923749537509376,0.0003705182559673125,-0.007728357383415839,0.026229556936355657,-0.039958644520169305,0.02858336583829006,-0.007587662518883894,0.4903142223587249,-0.019613474965179997,0.0036915172265313987,-0.10790900647309681,0.38125756754451356,-0.5998602564554051,0.44628176353448873,-0.12558802117162107,1.3287691591126183,-0.00033020802299008783,0.0008035845498246242,0.0006363107649602422,-0.006912097325687526,0.014275785169945904,-0.013163234527822022,0.004727760298458345
1.0,0.6893707138048848,-2.295131901516447,0.07628605395963461,-6.029469051179759e-7,1.3008055822548381e-6,-1.1247726877628387e-6,-3.320921552917831e-7,1.2753299628835815e-6,-6.465286275304807e-7,-0.5142019594756456,0.3089657359709315,1.9640511632033136e-7,-3.2621824049555603e-7,2.7810324600324663e-7,8.199527696210683e-8,-3.1491150376410525e-7,1.5964228126307145e-7,0.477866354147632,-0.023782548876508346,6.175220410796082e-7,-6.550999652706521e-8,5.220668038010168e-9,-3.482854534538463e-10,3.345336662929132e-11,-6.863089028942571e-12,1.3287300712552488,3.8355121074930485e-6,-1.0396315627824253e-5,-1.6346003439782736e-6,6.570924129441773e-5,-0.0001454271496477783,0.00013761175153045546,-5.010452160923424e-5
1.0,0.6893707138048848,-2.2532995068815693,0.07628593054365927,1.6344670447524738e-8,-1.6889885134412026e-8,1.6372950175239322e-8,-1.7240709139371756e-9,-1.0081458432543244e-8,5.892732852292596e-9,-0.34477653235606515,0.30896581427859654,3.588429647326769e-8,-5.96254151294419e-11,-3.7248294710963664e-9,4.403233614270591e-10,2.4558096691459526e-9,-1.4417900205251424e-9,0.46482505802917023,-0.023781927426348295,5.186359197243625e-7,-5.502113063967839e-8,4.389856353254823e-9,-3.0232376766473506e-10,3.7663796143120414e-11,-9.526120528204414e-12,1.328730504139981,-4.420032556115421e-8,1.3072801728143004e-7,-3.980560738469249e-8,-6.10078176280031e-7,1.4718177340278032e-6,-1.4340139866029382e-6,5.29914650623474e-7
1.0,0.6893707138048843,-2.211467116640173,0.07628594137452495,7.720443173919794e-9,-6.262365384335474e-10,-1.9049020393463913e-10,1.397415385782874e-10,2.660366481668792e-12,-2.569478397459378e-11,-0.17535108008217534,0.3089658517786338,3.162054353724192e-8,-3.398771818038544e-9,3.176554736422999e-10,-2.936855801935055e-11,-2.1899383386964816e-11,1.4881410415892487e-11,0.45178407461254433,-0.023781405491539984,4.355842618166683e-7,-4.620825503327698e-8,3.679700167994022e-9,-2.4074068883061576e-10,1.926151316019841e-11,-3.325319642611118e-12,1.328730499372318,5.075797081937791e-10,-1.6373490846631494e-9,1.2432125754778565e-9,4.861327736648533e-9,-1.3663584073136154e-8,1.3861578207224066e-8,-5.213026894385342e-9
1.0,0.6893707138048839,-2.1696347215903953,0.07628594921033117,6.5526834091651165e-9,-6.902237308226176e-10,3.380001437545994e-11,3.9716864480248584e-11,-4.233621578929053e-11,1.6514948054421896e-11,-0.005925608780788789,0.30896588358422694,2.6539542160817216e-8,-2.813744283721608e-9,2.1887596948469565e-10,-5.940472470896753e-12,-6.494821638849085e-12,2.594298974690566e-12,0.43874335382350854,-0.02378096713635984,3.658323533523581e-7,-3.8808961983235724e-8,3.0911943789644704e-9,-2.033912303428818e-10,1.7086740027151885e-11,-3.0370766296222952e-12,1.3287304994245623,-6.062553766144132e-12,2.1526659453131035e-11,-1.7010819704602936e-11,-9.04630152473235e-11,2.815979281308938e-10,-3.166015081519193e-10,1.287839446701008e-10
1.0,0.6893707138048839,-2.127802322590721,0.07628595580501621,5.502726686727283e-9,-5.782074367187627e-10,2.5080501655730212e-11,3.948847516687785e-11,-4.2026264950626874e-11,1.653316220575181e-11,0.1634998785226761,0.3089659102927826,2.228967545509381e-8,-2.3648462414571245e-9,1.890506123688169e-10,-1.4303512747621097e-11,3.3940841564468385e-12,-1.2517812121768715e-12,0.4257028536064037,-0.0237805989768442,3.072501057302363e-7,-3.259451406761207e-8,2.596765510050362e-9,-1.71781717714946e-10,1.5188055299349006e-11,-2.8517445936150857e-12,1.3287304994239901,7.985523080652443e-13,-1.0995070537484628e-11,5.5995242754569393e-11,-1.183694231690186e-10,7.690458077979881e-11,5.508651454404115e-11,-6.515153916361044e-11
1.0,0.6893707138048848,-2.0859699202728144,0.07628596134359664,4.6197402839888225e-9,-4.749124307617223e-10,-1.2669499969541663e-11,9.101589233387184e-11,-8.68071113459153e-11,3.260544184898394e-11,0.3329253792653035,0.30896593272407363,1.8720613314855793e-8,-1.9895341053514643e-9,1.7036986825303967e-10,-3.3208466177115506e-11,2.2781316085496918e-11,-8.61646865317322e-12,0.41266253864011443,-0.023780289772280278,2.5804898845647637e-7,-2.7375928061419216e-8,2.183884100392535e-9,-1.4952516875379e-10,1.7603689050633046e-11,-4.208406904468681e-12,1.328730499423995,-1.6307382480264863e-13,3.666515760520407e-12,-3.035135292775597e-11,1.0834554320100207e-10,-1.823173741489294e-10,1.3877108057803022e-10,-3.586507054599158e-11
1.0,0.6893707138048848,-2.0441375151680714,0.07628596599503305,3.880624954528053e-9,-4.034877942628657e-10,4.152088640840124e-12,5.2016207299707633e-11,-5.2857270568517693e-11,2.092172180695496e-11,0.502350891294876,0.30896595156315443,1.5722642339101024e-8,-1.6711235900303447e-9,1.4434813298101421e-10,-3.118558204486352e-11,2.3123764021986918e-11,-9.070849936473523e-12,0.3996223792596398,-0.023780030081955773,2.1672659179532252e-7,-2.2992712773473993e-8,1.8363337354038217e-9,-1.297678492471932e-10,1.8930493180026726e-11,-5.178543621266321e-12,1.3287304994240012,-6.653679791338778e-13,1.2642010260784732e-11,-9.26818864577337e-11,3.2976274003767473e-10,-6.139669841313978e-10,5.771437613368579e-10,-2.1636291769606632e-10
1.0,0.6893707138048848,-2.002305107722793,0.07628596990162728,3.259056470939111e-9,-3.3844057006631887e-10,3.751439097977607e-12,3.933604341999337e-11,-3.632085597644875e-11,1.298155505974069e-11,0.6717764128038616,0.30896596738533944,1.320416288851549e-8,-1.3996424625773136e-9,1.090880509652026e-10,-5.803855081306782e-12,1.9870268573441046e-12,-1.6314565948139712e-12,0.3865823505503596,-0.023779811976967546,1.820215316880281e-7,-1.931281099974489e-8,1.5493759768862425e-9,-1.224235216857637e-10,2.885028544984592e-11,-9.340676826545437e-12,1.3287304994240163,-1.1274369760169347e-12,1.9642934043620507e-11,-1.3839544389022467e-10,4.797618001188607e-10,-8.721065972474014e-10,7.978979860681512e-10,-2.899227207420265e-10
1.0,0.689370713804883,-1.960472698311798,0.07628597318269191,2.7359138837179992e-9,-2.758060702447037e-10,-2.7353081648329397e-11,9.280973847757012e-11,-9.029214654439096e-11,3.4774730581231767e-11,0.8412019422742104,0.3089659806736457,1.1090196611509646e-8,-1.1785161540042994e-9,9.957554297385336e-11,-1.4967089307559692e-11,6.805721055949007e-12,-1.6689656717465561e-12,0.373542431587335,-0.023779628798049936,1.5287366099253185e-7,-1.6220175931420946e-8,1.3009075613699175e-9,-1.0155818828969484e-10,2.2586383998613913e-11,-7.087172315005868e-12,1.3287304994239852,3.0356895987439555e-13,-4.152737816289936e-12,2.2029908518861136e-11,-3.658263514783219e-11,-3.428298424377947e-11,1.4692846837287417e-10,-1.0274400459836286e-10
1.0,0.6893707138048857,-1.918640287249872,0.07628597593816992,2.2988535185786867e-9,-2.394364639759944e-10,6.4068977985499246e-12,1.9170613664094625e-11,-1.6522844123250572e-11,5.475536992773544e-12,1.01062747843098,0.30896599183396495,9.314770363140675e-9,-9.932797170867134e-10,9.54870259836638e-11,-3.515298595694814e-11,2.842247128102313e-11,-1.0744747891970688e-11,0.3605026047964262,-0.023779474952351488,1.2839324629693822e-7,-1.3622207490496551e-8,1.0908441597201063e-9,-8.230008628343158e-11,1.6257878955006846e-11,-4.9387676115618425e-12,1.328730499423997,1.7433577938362382e-14,3.160558440014863e-12,-2.9189676495453216e-11,9.268962826023173e-11,-1.1941597134496967e-10,4.3085538398386894e-11,1.4589587178915088e-11
1.0,0.6893707138048839,-1.876882913678974,0.0836166608516207,-0.1171994857257532,0.5644916937869265,-0.489436708357704,-2.5282032643933423,5.9167768631435855,-3.58884603239973,1.17975224560894,0.33819397248515437,-0.4629544745500135,2.172350506037815,-1.4505383182120315,-11.516890879183682,25.484841383815766,-15.245808166961872,0.34754157315939316,-0.031131449454918234,0.10992235566313939,-0.43989284152484986,-0.2660336588399984,4.665707216596505,-8.866205910091,5.152965444369027,1.3287113673315698,0.0018890116237322142,-0.03078387762788568,0.14192851006377663,0.056467811036933616,-1.8426438458074104,4.210243654009212,-2.9016696286322046
