agent_id,duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.0,2.497437739266436,-1.800094428700874,0.15881451965970195,0.005319811514103607,-0.0048897611839448145,0.0,0.0,0.0,0.0,-1.2955207945932565,-0.028610615252520746,0.026338988384826727,0.002455756838199345,0.0,0.0,0.0,0.0,1.500021011467616,-0.0003227143204794,0.0006526221959271912,-0.00013275109213860132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.497437739266436,-1.4436228823484616,0.12566571490899034,0.0011025038610245803,-0.00024572596962757666,0.0,0.0,0.0,0.0,-1.1700286205070451,0.09928998334994789,-0.0014099106673003251,0.0003141429977472398,0.0,0.0,0.0,0.0,1.5012464510590902,0.0006793725853964486,-4.8932126608569097e-8,2.1757560390537005e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4974377392664335,-1.1266477710436495,0.12714182955147418,1.644396983317647e-8,-3.5811653541676123e-9,0.0,0.0,0.0,0.0,-0.9260656843338599,0.09740148762685576,-2.1236225581622394e-8,4.664456439674404e-9,0.0,0.0,0.0,0.0,1.502942870472216,0.000679168255503565,-3.280056289059344e-8,1.458474374920893e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.497437739266439,-0.8091189197589175,0.12714185254050425,7.420500582190794e-11,-3.3358970459719813e-12,0.0,0.0,0.0,0.0,-0.6828115945621266,0.0974014585733689,5.6417544774580955e-11,-2.4631474657314172e-12,0.0,0.0,0.0,0.0,1.5046388690311172,0.0006790312875753421,-2.1987111026900856e-8,9.776548970394852e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4974377392664326,-0.4915900585731127,0.12714185284977986,4.959521322819089e-11,-2.2054422358194937e-12,0.0,0.0,0.0,0.0,-0.43955751574788193,0.09740145880969038,3.799445568700652e-11,-1.689667643944029e-12,0.0,0.0,0.0,0.0,1.506334585479947,0.0006789394742396441,-1.4738560510360901e-8,6.55348879910724e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4974377392664344,-0.17406119675081902,0.12714185305687395,3.32429607456475e-11,-1.4783628203641904e-12,0.0,0.0,0.0,0.0,-0.19630343644628717,0.09740145896834157,2.546759487296878e-11,-1.1327450534932033e-12,0.0,0.0,0.0,0.0,1.5080301128227085,0.0006788779292537985,-9.879656305865124e-9,4.3929757125022136e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4974377392664397,0.14405962049954268,0.12555199136760967,-0.0027537197059232348,0.0034636571919451583,0.0,0.0,0.0,0.0,0.048186964470538184,0.08375728762651903,0.027698210873307545,-0.014215758939968808,0.0,0.0,0.0,0.0,1.5096002859091207,0.0009588365095630824,0.0010894997236915085,-0.0013304985394962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.497437739266438,0.493637996266179,0.1409992891759651,0.010781292289579457,-0.0019487969394427912,0.0,0.0,0.0,0.0,0.21758431434418693,-0.09705704157885303,0.05163590125906211,-0.00907285596959672,0.0,0.0,0.0,0.0,1.4980248070769875,-0.019123511277839247,0.013644994686981179,-0.002868114117888122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.497437739266431,0.8827643630943274,0.160057179497346,-2.219367076373219e-6,4.7317881944118236e-7,0.0,0.0,0.0,0.0,0.1554250638367576,-0.0057815072758074,-6.1014206359085705e-5,1.3015739534988301e-5,0.0,0.0,0.0,0.0,1.491453810663688,0.0009106044804305127,6.668526205821584e-8,-2.9649609990920526e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4974377392664344,1.2824905917638398,0.16005397294792953,-2.76441210122317e-10,1.6093916810702704e-11,0.0,0.0,0.0,0.0,0.14080444186307975,-0.005869575707150271,-6.006981152326802e-10,1.3052863461291091e-10,0.0,0.0,0.0,0.0,1.4937283584204386,0.0009108829469122656,4.4702348776744966e-8,-1.9875561909600977e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
