pos_z,time,pos_y,heading,agent_id,pos_x
0.5,0.0,-1.2,0.0,1,-1.8
0.5,0.0,-1.7999999999999998,0.0,2,-2.1
0.5,0.0,-0.6,0.0,3,-2.1
0.5,0.0003251562799702719,-1.2,0.0,1,-1.796
0.5,0.0003251562799702719,-1.7999999999999998,0.0,2,-2.096
0.5,0.0003251562799702719,-0.6,0.0,3,-2.096
0.5,0.0006503125599405438,-1.2,0.0,1,-1.792
0.5,0.0006503125599405438,-1.7999999999999998,0.0,2,-2.092
0.5,0.0006503125599405438,-0.6,0.0,3,-2.092
0.5,0.0009754688399108158,-1.2,0.0,1,-1.788
0.5,0.0009754688399108158,-1.7999999999999998,0.0,2,-2.088
0.5,0.0009754688399108158,-0.6,0.0,3,-2.088
0.5,0.0013006251198810876,-1.2,0.0,1,-1.784
0.5,0.0013006251198810876,-1.7999999999999998,0.0,2,-2.084
0.5,0.0013006251198810876,-0.6,0.0,3,-2.084
0.5,0.0016257813998513597,-1.2,0.0,1,-1.78
0.5,0.0016257813998513597,-1.7999999999999998,0.0,2,-2.08
0.5,0.0016257813998513597,-0.6,0.0,3,-2.08
0.5,0.0019509376798216315,-1.2,0.0,1,-1.776
0.5,0.0019509376798216315,-1.7999999999999998,0.0,2,-2.076
0.5,0.0019509376798216315,-0.6,0.0,3,-2.076
0.5,0.002276093959791904,-1.2,0.0,1,-1.772
0.5,0.002276093959791904,-1.7999999999999998,0.0,2,-2.072
0.5,0.002276093959791904,-0.6,0.0,3,-2.072
0.5,0.0026012502397621752,-1.2,0.0,1,-1.768
0.5,0.0026012502397621752,-1.7999999999999998,0.0,2,-2.068
0.5,0.0026012502397621752,-0.6,0.0,3,-2.068
0.5,0.002926406519732447,-1.2,0.0,1,-1.764
0.5,0.002926406519732447,-1.7999999999999998,0.0,2,-2.064
0.5,0.002926406519732447,-0.6,0.0,3,-2.064
0.5,0.0032515627997027194,-1.2,0.0,1,-1.76
0.5,0.0032515627997027194,-1.7999999999999998,0.0,2,-2.06
0.5,0.0032515627997027194,-0.6,0.0,3,-2.06
0.5,0.003576719079672991,-1.2,0.0,1,-1.7560000000000002
0.5,0.003576719079672991,-1.7999999999999998,0.0,2,-2.056
0.5,0.003576719079672991,-0.6,0.0,3,-2.056
0.5,0.003901875359643263,-1.2,0.0,1,-1.7520000000000002
0.5,0.003901875359643263,-1.7999999999999998,0.0,2,-2.0520000000000005
0.5,0.003901875359643263,-0.6,0.0,3,-2.0520000000000005
0.5,0.004227031639613535,-1.2,0.0,1,-1.748
0.5,0.004227031639613535,-1.7999999999999998,0.0,2,-2.048
0.5,0.004227031639613535,-0.6,0.0,3,-2.048
0.5,0.004552187919583808,-1.2,0.0,1,-1.744
0.5,0.004552187919583808,-1.7999999999999998,0.0,2,-2.044
0.5,0.004552187919583808,-0.6,0.0,3,-2.044
0.5,0.004877344199554079,-1.2,0.0,1,-1.74
0.5,0.004877344199554079,-1.7999999999999998,0.0,2,-2.04
0.5,0.004877344199554079,-0.6,0.0,3,-2.04
0.5,0.0052025004795243504,-1.2,0.0,1,-1.736
0.5,0.0052025004795243504,-1.7999999999999998,0.0,2,-2.036
0.5,0.0052025004795243504,-0.6,0.0,3,-2.036
0.5,0.005527656759494623,-1.2,0.0,1,-1.732
0.5,0.005527656759494623,-1.7999999999999998,0.0,2,-2.032
0.5,0.005527656759494623,-0.6,0.0,3,-2.032
0.5,0.005852813039464894,-1.2,0.0,1,-1.728
0.5,0.005852813039464894,-1.7999999999999998,0.0,2,-2.028
0.5,0.005852813039464894,-0.6,0.0,3,-2.028
0.5,0.006177969319435167,-1.2,0.0,1,-1.724
0.5,0.006177969319435167,-1.7999999999999998,0.0,2,-2.024
0.5,0.006177969319435167,-0.6,0.0,3,-2.024
0.5,0.006503125599405439,-1.2,0.0,1,-1.72
0.5,0.006503125599405439,-1.7999999999999998,0.0,2,-2.02
0.5,0.006503125599405439,-0.6,0.0,3,-2.02
0.5,0.00682828187937571,-1.2,0.0,1,-1.7160000000000002
0.5,0.00682828187937571,-1.7999999999999998,0.0,2,-2.0160000000000005
0.5,0.00682828187937571,-0.6,0.0,3,-2.0160000000000005
0.5,0.007153438159345982,-1.2,0.0,1,-1.7120000000000002
0.5,0.007153438159345982,-1.7999999999999998,0.0,2,-2.012
0.5,0.007153438159345982,-0.6,0.0,3,-2.012
0.5,0.007478594439316254,-1.2,0.0,1,-1.708
0.5,0.007478594439316254,-1.7999999999999998,0.0,2,-2.008
0.5,0.007478594439316254,-0.6,0.0,3,-2.008
0.5,0.007803750719286526,-1.2,0.0,1,-1.704
0.5,0.007803750719286526,-1.7999999999999998,0.0,2,-2.004
0.5,0.007803750719286526,-0.6,0.0,3,-2.004
0.5,0.008128906999256799,-1.2,0.0,1,-1.7
0.5,0.008128906999256799,-1.7999999999999998,0.0,2,-2.0
0.5,0.008128906999256799,-0.6,0.0,3,-2.0
0.5,0.00845406327922707,-1.2,0.0,1,-1.696
0.5,0.00845406327922707,-1.7999999999999998,0.0,2,-1.996
0.5,0.00845406327922707,-0.6,0.0,3,-1.996
0.5,0.008779219559197343,-1.2,0.0,1,-1.692
0.5,0.008779219559197343,-1.7999999999999998,0.0,2,-1.992
0.5,0.008779219559197343,-0.6,0.0,3,-1.992
0.5,0.009104375839167615,-1.2,0.0,1,-1.688
0.5,0.009104375839167615,-1.7999999999999998,0.0,2,-1.988
0.5,0.009104375839167615,-0.6,0.0,3,-1.988
0.5,0.009429532119137884,-1.2,0.0,1,-1.6840000000000002
0.5,0.009429532119137884,-1.7999999999999998,0.0,2,-1.9840000000000002
0.5,0.009429532119137884,-0.6,0.0,3,-1.9840000000000002
0.5,0.009754688399108157,-1.2,0.0,1,-1.6800000000000002
0.5,0.009754688399108157,-1.7999999999999998,0.0,2,-1.9800000000000002
0.5,0.009754688399108157,-0.6,0.0,3,-1.9800000000000002
0.5,0.01007984467907843,-1.2,0.0,1,-1.6760000000000002
0.5,0.01007984467907843,-1.7999999999999998,0.0,2,-1.9760000000000002
0.5,0.01007984467907843,-0.6,0.0,3,-1.9760000000000002
0.5,0.010405000959048701,-1.2,0.0,1,-1.6720000000000004
0.5,0.010405000959048701,-1.7999999999999998,0.0,2,-1.9720000000000004
0.5,0.010405000959048701,-0.6,0.0,3,-1.9720000000000004
0.5,0.010730157239018974,-1.2,0.0,1,-1.668
0.5,0.010730157239018974,-1.7999999999999998,0.0,2,-1.968
0.5,0.010730157239018974,-0.6,0.0,3,-1.968
0.5,0.011055313518989246,-1.2,0.0,1,-1.664
0.5,0.011055313518989246,-1.7999999999999998,0.0,2,-1.964
0.5,0.011055313518989246,-0.6,0.0,3,-1.964
0.5,0.011380469798959519,-1.2,0.0,1,-1.66
0.5,0.011380469798959519,-1.7999999999999998,0.0,2,-1.96
0.5,0.011380469798959519,-0.6,0.0,3,-1.96
0.5,0.011705626078929788,-1.2,0.0,1,-1.6560000000000001
0.5,0.011705626078929788,-1.7999999999999998,0.0,2,-1.9560000000000002
0.5,0.011705626078929788,-0.6,0.0,3,-1.9560000000000002
0.5,0.012030782358900061,-1.2,0.0,1,-1.6520000000000001
0.5,0.012030782358900061,-1.7999999999999998,0.0,2,-1.9520000000000002
0.5,0.012030782358900061,-0.6,0.0,3,-1.9520000000000002
0.5,0.012355938638870334,-1.2,0.0,1,-1.648
0.5,0.012355938638870334,-1.7999999999999998,0.0,2,-1.948
0.5,0.012355938638870334,-0.6,0.0,3,-1.948
0.5,0.012681094918840605,-1.2,0.0,1,-1.644
0.5,0.012681094918840605,-1.7999999999999998,0.0,2,-1.944
0.5,0.012681094918840605,-0.6,0.0,3,-1.944
0.5000000872185506,0.013006251198810877,-1.2000004137995932,0.00025626585161216895,1,-1.6400004464621354
0.5000000872183978,0.013006251198810877,-1.8000011005213594,-0.00028488751021017326,2,-1.9400008954145656
0.5000000872184168,0.013006251198810877,-0.600001070721261,-0.000278494667439196,3,-1.9400008699693159
0.5000008823950307,0.01333140747878115,-1.1999971114937877,0.0026409142371146984,1,-1.6360016313068075
0.5000008823941664,0.01333140747878115,-1.8000099796296107,-0.0022977135489580143,2,-1.936002304501808
0.5000008823943123,0.01333140747878115,-0.600009752336963,-0.0022551014698284832,3,-1.9360022131883396
0.5000026954134981,0.01365656375875142,-1.1999763512492931,0.007849048701768365,1,-1.6319997160526694
0.500002695412434,0.01365656375875142,-1.8000287300904603,-0.005742920630829407,2,-1.9319948488648
0.5000026954121778,0.01365656375875142,-0.6000281909712183,-0.005658046837548287,3,-1.931994875349685
0.5000056862773615,0.013981720038721692,-1.199928156499516,0.015506270889789652,1,-1.6279933829101283
0.5000056862777882,0.013981720038721692,-1.8000595306918716,-0.010109596819464594,2,-1.9279755669777228
0.5000056862748314,0.013981720038721692,-0.6000586224814256,-0.00999545663624071,3,-1.9279759775947696
0.5000099370328096,0.014306876318691965,-1.199847539509769,0.02436142522729177,1,-1.6239845935032278
0.5000099370374989,0.014306876318691965,-1.800105723907631,-0.014977292685148682,2,-1.923949572213825
0.500009937026638,0.014306876318691965,-0.600104416282782,-0.014853112453110114,3,-1.9239505311619365
0.5000154517688099,0.014632032598662238,-1.1997345013772724,0.03228659892228472,1,-1.6199785888696463
0.5000154517815184,0.014632032598662238,-1.800171815897346,-0.020016021304811525,2,-1.9199300528454222
0.5000154517535093,0.014632032598662238,-0.6001700753482828,-0.019894451596923025,3,-1.919931437386454
0.5000221795454981,0.014957188878632508,-1.1995946383877012,0.03756115051066541,1,-1.6159803066825933
0.500022179571171,0.014957188878632508,-1.8002614922294469,-0.025022938992451012,2,-1.9159291588484102
0.5000221795117047,0.014957188878632508,-0.6002592728105086,-0.024902070218867353,3,-1.9159305742935147
0.5000301306077788,0.015282345158602781,-1.199434437129885,0.042561150510665405,1,-1.6119835281199901
0.5000301306536334,0.015282345158602781,-1.8003715697530507,-0.030022938992451013,2,-1.9119306858573841
