duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.5, -4.292820323027551, 0.592721349802171, -6.649131245595186e-12, 1.84482614185022e-10, 0.0, 0.0, 0.0, 0.0, -2.6, -6.654676809603188e-14, 3.3240110663967924e-12, -2.7672392127753297e-11, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -4.612065354625549e-12, 0.0, 0.0, 0.0, 0.0, 0.0, -3.4737627997052066e-63, 0.0, 8.667046869671489e-60, 0.0, 0.0, 0.0, 0.0
0.5, -3.996459648126502, 0.5927213498021138, 1.6606191421963948e-12, 9.418031354790944e-12, 0.0, 0.0, 0.0, 0.0, -2.5999999999999996, 1.0536571615205001e-14, 5.540018443994658e-13, 2.1855864695691272e-26, 0.0, 0.0, 0.0, 0.0, 0.9999999999999998, -5.8159102533928066e-15, 2.6315087608974477e-13, 9.224130709251094e-12, 0.0, 0.0, 0.0, 0.0, -1.6551837486545054e-52, 3.1606091435894946e-49, 2.894446150400741e-47, 6.31060593975503e-46, 0.0, 0.0, 0.0, 0.0
0.5, -3.700098973225453, 0.5927213498020542, -2.6564637989334547e-12, -4.7043989953587583e-11, 0.0, 0.0, 0.0, 0.0, -2.5999999999999996, 2.135042143081158e-15, -1.024903412139001e-12, -2.7672392127753106e-11, 0.0, 0.0, 0.0, 0.0, 1.0, -2.10731432304114e-15, 9.972033199190255e-13, 3.6896522837004144e-11, 0.0, 0.0, 0.0, 0.0, 6.296673215404793e-38, -5.720312636808103e-35, -5.569279222997306e-33, -1.2553353256404096e-31, 0.0, 0.0, 0.0, 0.0
0.5, -3.4037382983244036, 0.592721349802092, 3.868862730182997e-12, 1.4939583070638886e-10, 0.0, 0.0, 0.0, 0.0, -2.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.252623419023027e-15, -1.9390064553980532e-13, -1.8448261418502075e-11, 0.0, 0.0, 0.0, 0.0, -1.7946499246716986e-23, 1.0288904325841656e-20, 1.0703720653554584e-18, 2.497171895765537e-17, 0.0, 0.0, 0.0, 0.0
0.5, -3.107377623973933, 0.5927215725362595, 2.4908111113468828e-5, 0.0006021998094842348, 0.0, 0.0, 0.0, 0.0, -2.5999999999807253, -7.797478468906927e-9, -8.719836126338422e-7, -2.108180608077761e-5, 0.0, 0.0, 0.0, 0.0, 1.0, 1.9964030428810913e-15, -4.4320147551956244e-13, -1.8448261418502114e-11, 0.0, 0.0, 0.0, 0.0, 4.54167004065388e-9, -1.83731360983513e-6, -0.00020546473465195438, -0.004967491434067595, 0.0, 0.0, 0.0, 0.0
0.5, -2.8508610985620257, 0.4508289901411029, -0.07258926228184429, -0.0735027993814228, 0.0, 0.0, 0.0, 0.0, -2.576363074909266, 0.1469596013324704, 0.22268245972875997, -0.023358451010190497, 0.0, 0.0, 0.0, 0.0, 0.9999999999999998, 3.899224693127347e-16, -5.713144020369464e-13, -1.614222874118939e-11, 0.0, 0.0, 0.0, 0.0, 0.3151147988476798, 0.9878689220204366, 7.53939523318731e-7, 2.0932230347205664e-5, 0.0, 0.0, 0.0, 0.0
0.5, -2.6451434773195586, 0.3910778129531123, -0.011399516929979881, 0.010263540448335867, 0.0, 0.0, 0.0, 0.0, -2.4604471197461795, 0.2681455741788345, 0.016625480059499938, -0.016038917703215624, 0.0, 0.0, 0.0, 0.0, 1.0, 9.912695664304892e-15, -6.232520749493756e-13, -2.306032677312707e-11, 0.0, 0.0, 0.0, 0.0, 0.6010353479772534, 0.08502712767710068, -0.11910871344234616, 0.06227081724188283, 0.0, 0.0, 0.0, 0.0
0.5, -2.4513808422614223, 0.3857368522633288, -0.0007694310200774996, 0.004361972458005987, 0.0, 0.0, 0.0, 0.0, -2.3238264814232683, 0.27577343499999996, 0.0010771762860048851, -0.0060814405419674245, 0.0, 0.0, 0.0, 0.0, 1.0, -9.011541513004124e-15, -6.925023054993289e-13, 1.698032564819091e-25, 0.0, 0.0, 0.0, 0.0, 0.6206735409763302, 0.0055842898657294734, -0.04666879920569307, 0.035125481951060855, 0.0, 0.0, 0.0, 0.0
0.5, -2.2316886142480583, 0.461888544295278, -1.4540416718663574, 7.088330267034275, 0.0, 0.0, 0.0, 0.0, -2.184066306432083, 0.2135815211908295, -0.5515816981486035, 13.422242770169357, 0.0, 0.0, 0.0, 0.0, 1.0, 1.109112801600551e-14, -5.540018443994383e-13, -2.306032677312707e-11, 0.0, 0.0, 0.0, 0.0, 0.43562824298860225, -0.037681011181563764, 6.496156486407563, -501.9471244876703, 0.0, 0.0, 0.0, 0.0
0.5, -1.9587732280717114, 0.5508712601334925, -0.0005944847830491707, -0.008925143315431854, 0.0, 0.0, 0.0, 0.0, -2.074196125965874, 0.21876322832098521, 0.0006010330212368146, -0.003992139340410875, 0.0, 0.0, 0.0, 0.0, 0.9999999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3780233136266477, 0.00258045133911467, -0.008333320806470685, -0.1639405410861039, 0.0, 0.0, 0.0, 0.0
